Incident_ID,City,Crime_Type,Weapon,Victim_Gender,Suspect_Gender,Arrest_Made,Date,Time
6438,Kolkata,Theft,None,Female,Male,Yes,26-09-2018,5.00 AM
6439,Delhi,Murder,Other,Female,Female,No,26-09-2018,6.00 AM
6440,Delhi,Murder,Knife,Female,Female,Yes,26-09-2018,7.00 AM
6441,Chennai,Assault,Gun,Male,Male,No,26-09-2018,8.00 AM
6442,Chennai,Assault,Gun,Male,Male,Yes,26-09-2018,9.00 AM
6443,Mumbai,Assault,None,Female,Unknown,Yes,26-09-2018,10.00 AM
6444,Kolkata,Robbery,Other,Male,Female,No,26-09-2018,11.00 AM
6445,Kolkata,Assault,Knife,Male,Female,No,26-09-2018,12.00 PM
6446,Kolkata,Murder,Other,Female,Female,No,26-09-2018,1.00 PM
6447,Bengaluru,Assault,Other,Female,Male,No,26-09-2018,2.00 PM
6448,Delhi,Fraud,Knife,Female,Male,No,26-09-2018,3.00 PM
6449,Chennai,Murder,None,Male,Male,No,26-09-2018,4.00 PM
6450,Kolkata,Fraud,Gun,Male,Female,No,26-09-2018,5.00 PM
6451,Mumbai,Murder,None,Male,Female,No,26-09-2018,6.00 PM
6452,Kolkata,Theft,None,Female,Male,No,26-09-2018,7.00 PM
6453,Delhi,Murder,Other,Male,Unknown,Yes,26-09-2018,8.00 PM
6454,Delhi,Murder,Knife,Male,Female,Yes,26-09-2018,9.00 PM
6455,Chennai,Fraud,Gun,Female,Unknown,Yes,26-09-2018,10.00 PM
6456,Bengaluru,Fraud,Other,Male,Male,Yes,26-09-2018,11.00 PM
6457,Chennai,Murder,Gun,Male,Female,Yes,27-09-2018,12.00 AM
6458,Kolkata,Murder,Other,Female,Unknown,No,27-09-2018,1.00 AM
6459,Mumbai,Robbery,Knife,Female,Female,Yes,27-09-2018,2.00 AM
6460,Chennai,Theft,Gun,Female,Unknown,Yes,27-09-2018,3.00 AM
6461,Bengaluru,Theft,Gun,Female,Female,Yes,27-09-2018,4.00 AM
6462,Chennai,Assault,None,Female,Unknown,No,27-09-2018,5.00 AM
6463,Delhi,Murder,Other,Male,Unknown,No,27-09-2018,6.00 AM
6464,Kolkata,Murder,Other,Female,Male,No,27-09-2018,7.00 AM
6465,Kolkata,Murder,Other,Female,Male,Yes,27-09-2018,8.00 AM
6466,Kolkata,Murder,None,Female,Unknown,Yes,27-09-2018,9.00 AM
6467,Kolkata,Theft,None,Male,Female,Yes,27-09-2018,10.00 AM
6468,Kolkata,Fraud,Gun,Male,Unknown,Yes,27-09-2018,11.00 AM
6469,Kolkata,Robbery,Other,Female,Female,Yes,27-09-2018,12.00 PM
6470,Mumbai,Fraud,Other,Male,Female,Yes,27-09-2018,1.00 PM
6471,Bengaluru,Fraud,Gun,Male,Female,No,27-09-2018,2.00 PM
6472,Kolkata,Theft,Gun,Male,Female,No,27-09-2018,3.00 PM
6473,Bengaluru,Robbery,Gun,Female,Male,No,27-09-2018,4.00 PM
6474,Kolkata,Murder,Knife,Male,Unknown,No,27-09-2018,5.00 PM
6475,Chennai,Theft,Knife,Male,Female,Yes,27-09-2018,6.00 PM
6476,Kolkata,Theft,Gun,Female,Male,Yes,27-09-2018,7.00 PM
6477,Delhi,Robbery,None,Female,Female,Yes,27-09-2018,8.00 PM
6478,Mumbai,Assault,None,Male,Female,Yes,27-09-2018,9.00 PM
6479,Chennai,Theft,Other,Female,Male,Yes,27-09-2018,10.00 PM
6480,Chennai,Fraud,Knife,Female,Male,Yes,27-09-2018,11.00 PM
6481,Delhi,Fraud,Knife,Female,Female,Yes,28-09-2018,12.00 AM
6482,Kolkata,Murder,Gun,Female,Unknown,Yes,28-09-2018,1.00 AM
6483,Mumbai,Theft,Gun,Male,Male,No,28-09-2018,2.00 AM
6484,Chennai,Murder,Gun,Female,Unknown,Yes,28-09-2018,3.00 AM
6485,Mumbai,Theft,Gun,Female,Female,No,28-09-2018,4.00 AM
6486,Chennai,Robbery,Gun,Male,Female,Yes,28-09-2018,5.00 AM
6487,Kolkata,Theft,None,Female,Female,Yes,28-09-2018,6.00 AM
6488,Chennai,Assault,None,Male,Female,No,28-09-2018,7.00 AM
6489,Chennai,Fraud,Gun,Female,Female,Yes,28-09-2018,8.00 AM
6490,Bengaluru,Robbery,None,Male,Female,Yes,28-09-2018,9.00 AM
6491,Kolkata,Fraud,Gun,Female,Unknown,No,28-09-2018,10.00 AM
6492,Delhi,Murder,Gun,Female,Male,Yes,28-09-2018,11.00 AM
6493,Delhi,Robbery,Knife,Male,Female,No,28-09-2018,12.00 PM
6494,Kolkata,Assault,None,Male,Male,Yes,28-09-2018,1.00 PM
6495,Delhi,Fraud,None,Male,Unknown,Yes,28-09-2018,2.00 PM
6496,Kolkata,Theft,Knife,Male,Female,No,28-09-2018,3.00 PM
6497,Delhi,Theft,None,Male,Female,Yes,28-09-2018,4.00 PM
6498,Bengaluru,Theft,Knife,Female,Male,No,28-09-2018,5.00 PM
6499,Delhi,Robbery,Other,Male,Male,Yes,28-09-2018,6.00 PM
6500,Chennai,Assault,None,Female,Male,Yes,28-09-2018,7.00 PM
6501,Kolkata,Assault,Gun,Male,Female,No,28-09-2018,8.00 PM
6502,Mumbai,Assault,Knife,Male,Male,Yes,28-09-2018,9.00 PM
6503,Mumbai,Fraud,Gun,Female,Male,No,28-09-2018,10.00 PM
6504,Kolkata,Robbery,Gun,Female,Unknown,Yes,28-09-2018,11.00 PM
6505,Bengaluru,Theft,None,Female,Female,No,29-09-2018,12.00 AM
6506,Delhi,Fraud,Knife,Female,Female,No,29-09-2018,1.00 AM
6507,Bengaluru,Assault,Other,Male,Female,No,29-09-2018,2.00 AM
6508,Mumbai,Theft,Gun,Female,Male,No,29-09-2018,3.00 AM
6509,Kolkata,Robbery,Gun,Male,Unknown,Yes,29-09-2018,4.00 AM
6510,Kolkata,Murder,Other,Male,Male,No,29-09-2018,5.00 AM
6511,Bengaluru,Assault,Knife,Male,Female,Yes,29-09-2018,6.00 AM
6512,Bengaluru,Assault,None,Female,Male,Yes,29-09-2018,7.00 AM
6513,Delhi,Assault,Gun,Female,Female,Yes,29-09-2018,8.00 AM
6514,Chennai,Assault,None,Female,Male,No,29-09-2018,9.00 AM
6515,Chennai,Theft,Knife,Female,Male,No,29-09-2018,10.00 AM
6516,Delhi,Robbery,Other,Female,Female,Yes,29-09-2018,11.00 AM
6517,Chennai,Fraud,None,Female,Male,Yes,29-09-2018,12.00 PM
6518,Mumbai,Theft,Knife,Male,Female,Yes,29-09-2018,1.00 PM
6519,Chennai,Robbery,None,Female,Male,No,29-09-2018,2.00 PM
6520,Delhi,Fraud,None,Male,Male,No,29-09-2018,3.00 PM
6521,Chennai,Assault,Gun,Male,Male,No,29-09-2018,4.00 PM
6522,Kolkata,Robbery,None,Female,Female,Yes,29-09-2018,5.00 PM
6523,Bengaluru,Assault,Gun,Female,Male,No,29-09-2018,6.00 PM
6524,Mumbai,Robbery,Knife,Female,Male,No,29-09-2018,7.00 PM
6525,Kolkata,Murder,Knife,Female,Unknown,No,29-09-2018,8.00 PM
6526,Kolkata,Assault,Gun,Male,Unknown,No,29-09-2018,9.00 PM
6527,Delhi,Assault,Other,Female,Female,Yes,29-09-2018,10.00 PM
6528,Bengaluru,Assault,None,Female,Female,Yes,29-09-2018,11.00 PM
6529,Bengaluru,Theft,Knife,Male,Female,Yes,30-09-2018,12.00 AM
6530,Mumbai,Fraud,Knife,Male,Female,Yes,30-09-2018,1.00 AM
6531,Delhi,Assault,Other,Female,Male,No,30-09-2018,2.00 AM
6532,Mumbai,Assault,Knife,Male,Male,Yes,30-09-2018,3.00 AM
6533,Chennai,Theft,Gun,Female,Female,Yes,30-09-2018,4.00 AM
6534,Kolkata,Theft,Other,Female,Female,Yes,30-09-2018,5.00 AM
6535,Mumbai,Murder,Knife,Male,Unknown,Yes,30-09-2018,6.00 AM
6536,Kolkata,Robbery,Other,Male,Female,Yes,30-09-2018,7.00 AM
6537,Delhi,Assault,Other,Female,Unknown,No,30-09-2018,8.00 AM
6538,Chennai,Robbery,Knife,Female,Female,Yes,30-09-2018,9.00 AM
6539,Delhi,Theft,Knife,Female,Female,No,30-09-2018,10.00 AM
6540,Chennai,Theft,Knife,Male,Male,No,30-09-2018,11.00 AM
6541,Chennai,Murder,Other,Male,Female,No,30-09-2018,12.00 PM
6542,Kolkata,Fraud,Gun,Female,Unknown,Yes,30-09-2018,1.00 PM
6543,Delhi,Theft,Gun,Female,Male,Yes,30-09-2018,2.00 PM
6544,Delhi,Assault,None,Male,Unknown,No,30-09-2018,3.00 PM
6545,Mumbai,Murder,Knife,Female,Female,Yes,30-09-2018,4.00 PM
6546,Delhi,Fraud,Gun,Male,Male,No,30-09-2018,5.00 PM
6547,Mumbai,Murder,None,Female,Unknown,No,30-09-2018,6.00 PM
6548,Bengaluru,Theft,None,Male,Female,Yes,30-09-2018,7.00 PM
6549,Bengaluru,Fraud,Knife,Female,Unknown,Yes,30-09-2018,8.00 PM
6550,Bengaluru,Robbery,None,Female,Female,No,30-09-2018,9.00 PM
6551,Delhi,Fraud,Gun,Female,Unknown,Yes,30-09-2018,10.00 PM
6552,Delhi,Assault,None,Male,Female,No,30-09-2018,11.00 PM
6553,Mumbai,Robbery,None,Female,Unknown,No,01-10-2018,12.00 AM
6554,Chennai,Robbery,Gun,Female,Male,Yes,01-10-2018,1.00 AM
6555,Mumbai,Assault,None,Female,Female,No,01-10-2018,2.00 AM
6556,Bengaluru,Robbery,None,Female,Female,Yes,01-10-2018,3.00 AM
6557,Mumbai,Theft,Other,Female,Unknown,Yes,01-10-2018,4.00 AM
6558,Chennai,Fraud,None,Female,Female,No,01-10-2018,5.00 AM
6559,Delhi,Fraud,None,Male,Male,Yes,01-10-2018,6.00 AM
6560,Mumbai,Assault,Other,Male,Unknown,No,01-10-2018,7.00 AM
6561,Bengaluru,Theft,Other,Female,Unknown,Yes,01-10-2018,8.00 AM
6562,Bengaluru,Robbery,Other,Female,Unknown,No,01-10-2018,9.00 AM
6563,Delhi,Fraud,Knife,Male,Male,No,01-10-2018,10.00 AM
6564,Mumbai,Fraud,Knife,Male,Male,No,01-10-2018,11.00 AM
6565,Chennai,Fraud,Gun,Female,Female,Yes,01-10-2018,12.00 PM
6566,Delhi,Fraud,None,Male,Unknown,No,01-10-2018,1.00 PM
6567,Mumbai,Murder,Gun,Female,Male,No,01-10-2018,2.00 PM
6568,Kolkata,Assault,Knife,Female,Female,No,01-10-2018,3.00 PM
6569,Bengaluru,Robbery,None,Male,Male,Yes,01-10-2018,4.00 PM
6570,Chennai,Robbery,None,Female,Male,No,01-10-2018,5.00 PM
6571,Chennai,Assault,Other,Female,Male,No,01-10-2018,6.00 PM
6572,Chennai,Theft,Knife,Female,Female,No,01-10-2018,7.00 PM
6573,Bengaluru,Assault,None,Female,Male,Yes,01-10-2018,8.00 PM
6574,Mumbai,Fraud,Other,Male,Male,No,01-10-2018,9.00 PM
6575,Delhi,Fraud,None,Male,Male,Yes,01-10-2018,10.00 PM
6576,Mumbai,Assault,Knife,Male,Unknown,Yes,01-10-2018,11.00 PM
6577,Delhi,Assault,Gun,Female,Male,Yes,02-10-2018,12.00 AM
6578,Chennai,Robbery,Gun,Male,Unknown,Yes,02-10-2018,1.00 AM
6579,Mumbai,Robbery,None,Male,Male,Yes,02-10-2018,2.00 AM
6580,Chennai,Murder,Other,Male,Unknown,No,02-10-2018,3.00 AM
6581,Kolkata,Murder,Other,Female,Male,No,02-10-2018,4.00 AM
6582,Chennai,Fraud,Other,Female,Unknown,Yes,02-10-2018,5.00 AM
6583,Chennai,Murder,Knife,Female,Unknown,Yes,02-10-2018,6.00 AM
6584,Delhi,Murder,Gun,Female,Unknown,No,02-10-2018,7.00 AM
6585,Kolkata,Theft,Gun,Female,Male,No,02-10-2018,8.00 AM
6586,Chennai,Assault,None,Male,Female,No,02-10-2018,9.00 AM
6587,Chennai,Robbery,Gun,Male,Unknown,Yes,02-10-2018,10.00 AM
6588,Kolkata,Murder,Other,Male,Unknown,No,02-10-2018,11.00 AM
6589,Kolkata,Robbery,Knife,Female,Unknown,No,02-10-2018,12.00 PM
6590,Mumbai,Murder,Other,Male,Unknown,Yes,02-10-2018,1.00 PM
6591,Delhi,Murder,Other,Male,Unknown,Yes,02-10-2018,2.00 PM
6592,Kolkata,Fraud,Gun,Female,Female,No,02-10-2018,3.00 PM
6593,Kolkata,Theft,Knife,Female,Male,No,02-10-2018,4.00 PM
6594,Bengaluru,Assault,Knife,Female,Female,Yes,02-10-2018,5.00 PM
6595,Kolkata,Assault,Other,Female,Male,No,02-10-2018,6.00 PM
6596,Delhi,Fraud,None,Male,Female,No,02-10-2018,7.00 PM
6597,Chennai,Fraud,Gun,Female,Male,No,02-10-2018,8.00 PM
6598,Chennai,Assault,None,Female,Unknown,No,02-10-2018,9.00 PM
6599,Chennai,Assault,Other,Female,Male,No,02-10-2018,10.00 PM
6600,Chennai,Theft,Gun,Male,Male,Yes,02-10-2018,11.00 PM
6601,Bengaluru,Murder,None,Male,Unknown,No,03-10-2018,12.00 AM
6602,Kolkata,Theft,None,Male,Unknown,No,03-10-2018,1.00 AM
6603,Chennai,Assault,None,Male,Male,Yes,03-10-2018,2.00 AM
6604,Mumbai,Murder,Gun,Male,Male,No,03-10-2018,3.00 AM
6605,Chennai,Assault,None,Female,Unknown,No,03-10-2018,4.00 AM
6606,Kolkata,Theft,Knife,Female,Female,Yes,03-10-2018,5.00 AM
6607,Chennai,Theft,Other,Female,Unknown,Yes,03-10-2018,6.00 AM
6608,Bengaluru,Theft,Gun,Male,Male,No,03-10-2018,7.00 AM
6609,Delhi,Murder,Knife,Female,Male,Yes,03-10-2018,8.00 AM
6610,Delhi,Robbery,None,Male,Male,No,03-10-2018,9.00 AM
6611,Kolkata,Robbery,Other,Male,Unknown,No,03-10-2018,10.00 AM
6612,Delhi,Assault,None,Female,Unknown,Yes,03-10-2018,11.00 AM
6613,Delhi,Murder,Knife,Female,Female,Yes,03-10-2018,12.00 PM
6614,Mumbai,Fraud,None,Female,Male,No,03-10-2018,1.00 PM
6615,Kolkata,Robbery,Gun,Female,Male,No,03-10-2018,2.00 PM
6616,Kolkata,Murder,Knife,Male,Unknown,No,03-10-2018,3.00 PM
6617,Delhi,Murder,Gun,Male,Male,Yes,03-10-2018,4.00 PM
6618,Delhi,Robbery,Other,Male,Female,Yes,03-10-2018,5.00 PM
6619,Delhi,Murder,Gun,Female,Unknown,No,03-10-2018,6.00 PM
6620,Bengaluru,Murder,Gun,Male,Male,No,03-10-2018,7.00 PM
6621,Chennai,Robbery,None,Female,Unknown,No,03-10-2018,8.00 PM
6622,Bengaluru,Theft,None,Male,Unknown,No,03-10-2018,9.00 PM
6623,Kolkata,Assault,Knife,Female,Female,No,03-10-2018,10.00 PM
6624,Mumbai,Fraud,Other,Male,Unknown,No,03-10-2018,11.00 PM
6625,Chennai,Assault,Knife,Female,Male,No,04-10-2018,12.00 AM
6626,Mumbai,Theft,Other,Female,Female,No,04-10-2018,1.00 AM
6627,Kolkata,Theft,Other,Male,Unknown,No,04-10-2018,2.00 AM
6628,Kolkata,Murder,Gun,Female,Male,Yes,04-10-2018,3.00 AM
6629,Mumbai,Assault,None,Male,Unknown,Yes,04-10-2018,4.00 AM
6630,Mumbai,Theft,Other,Female,Unknown,No,04-10-2018,5.00 AM
6631,Mumbai,Assault,None,Male,Female,No,04-10-2018,6.00 AM
6632,Kolkata,Theft,Other,Female,Female,Yes,04-10-2018,7.00 AM
6633,Delhi,Fraud,None,Male,Female,Yes,04-10-2018,8.00 AM
6634,Mumbai,Theft,Knife,Male,Female,Yes,04-10-2018,9.00 AM
6635,Chennai,Assault,None,Male,Male,Yes,04-10-2018,10.00 AM
6636,Kolkata,Murder,Gun,Male,Unknown,No,04-10-2018,11.00 AM
6637,Bengaluru,Assault,Other,Female,Female,No,04-10-2018,12.00 PM
6638,Bengaluru,Robbery,Gun,Female,Male,Yes,04-10-2018,1.00 PM
6639,Chennai,Assault,Other,Male,Female,No,04-10-2018,2.00 PM
6640,Delhi,Fraud,Gun,Male,Unknown,No,04-10-2018,3.00 PM
6641,Mumbai,Fraud,Other,Female,Female,No,04-10-2018,4.00 PM
6642,Kolkata,Fraud,None,Male,Unknown,Yes,04-10-2018,5.00 PM
6643,Mumbai,Theft,Other,Male,Unknown,Yes,04-10-2018,6.00 PM
6644,Kolkata,Fraud,Gun,Male,Male,No,04-10-2018,7.00 PM
6645,Bengaluru,Assault,Gun,Female,Female,Yes,04-10-2018,8.00 PM
6646,Mumbai,Murder,Other,Male,Female,Yes,04-10-2018,9.00 PM
6647,Chennai,Fraud,Other,Female,Unknown,Yes,04-10-2018,10.00 PM
6648,Delhi,Assault,Knife,Female,Female,No,04-10-2018,11.00 PM
6649,Chennai,Theft,Knife,Female,Unknown,No,05-10-2018,12.00 AM
6650,Delhi,Theft,None,Male,Male,No,05-10-2018,1.00 AM
6651,Mumbai,Murder,None,Male,Female,Yes,05-10-2018,2.00 AM
6652,Mumbai,Murder,None,Male,Unknown,Yes,05-10-2018,3.00 AM
6653,Delhi,Assault,None,Female,Female,No,05-10-2018,4.00 AM
6654,Bengaluru,Murder,None,Male,Female,Yes,05-10-2018,5.00 AM
6655,Kolkata,Murder,Other,Male,Male,Yes,05-10-2018,6.00 AM
6656,Chennai,Theft,Knife,Female,Unknown,Yes,05-10-2018,7.00 AM
6657,Chennai,Assault,Other,Female,Male,Yes,05-10-2018,8.00 AM
6658,Chennai,Murder,Knife,Female,Male,No,05-10-2018,9.00 AM
6659,Mumbai,Assault,Knife,Male,Male,No,05-10-2018,10.00 AM
6660,Chennai,Fraud,Gun,Male,Unknown,Yes,05-10-2018,11.00 AM
6661,Kolkata,Theft,Gun,Male,Unknown,No,05-10-2018,12.00 PM
6662,Kolkata,Theft,Knife,Female,Female,No,05-10-2018,1.00 PM
6663,Delhi,Theft,Other,Male,Unknown,No,05-10-2018,2.00 PM
6664,Mumbai,Robbery,Knife,Female,Male,Yes,05-10-2018,3.00 PM
6665,Kolkata,Assault,None,Male,Unknown,No,05-10-2018,4.00 PM
6666,Bengaluru,Fraud,Other,Male,Female,Yes,05-10-2018,5.00 PM
6667,Mumbai,Murder,Other,Male,Male,No,05-10-2018,6.00 PM
6668,Mumbai,Fraud,Knife,Male,Female,No,05-10-2018,7.00 PM
6669,Kolkata,Assault,None,Male,Unknown,No,05-10-2018,8.00 PM
6670,Bengaluru,Theft,Knife,Female,Female,No,05-10-2018,9.00 PM
6671,Delhi,Robbery,None,Female,Female,Yes,05-10-2018,10.00 PM
6672,Kolkata,Assault,Other,Male,Unknown,No,05-10-2018,11.00 PM
6673,Bengaluru,Assault,Knife,Male,Female,No,06-10-2018,12.00 AM
6674,Mumbai,Murder,None,Female,Unknown,No,06-10-2018,1.00 AM
6675,Bengaluru,Fraud,Gun,Male,Male,No,06-10-2018,2.00 AM
6676,Mumbai,Fraud,Other,Female,Female,No,06-10-2018,3.00 AM
6677,Kolkata,Murder,Other,Male,Male,Yes,06-10-2018,4.00 AM
6678,Kolkata,Robbery,Gun,Male,Unknown,Yes,06-10-2018,5.00 AM
6679,Chennai,Theft,None,Female,Unknown,Yes,06-10-2018,6.00 AM
6680,Chennai,Theft,Other,Female,Female,Yes,06-10-2018,7.00 AM
6681,Chennai,Robbery,None,Male,Female,No,06-10-2018,8.00 AM
6682,Kolkata,Murder,Gun,Female,Unknown,Yes,06-10-2018,9.00 AM
6683,Delhi,Assault,Knife,Female,Unknown,Yes,06-10-2018,10.00 AM
6684,Kolkata,Fraud,Other,Male,Male,No,06-10-2018,11.00 AM
6685,Bengaluru,Assault,Other,Male,Male,Yes,06-10-2018,12.00 PM
6686,Kolkata,Fraud,None,Male,Female,Yes,06-10-2018,1.00 PM
6687,Kolkata,Assault,Other,Male,Female,No,06-10-2018,2.00 PM
6688,Mumbai,Murder,Knife,Female,Female,Yes,06-10-2018,3.00 PM
6689,Mumbai,Murder,Gun,Male,Female,Yes,06-10-2018,4.00 PM
6690,Mumbai,Robbery,Other,Male,Female,Yes,06-10-2018,5.00 PM
6691,Kolkata,Assault,Gun,Female,Female,Yes,06-10-2018,6.00 PM
6692,Delhi,Assault,None,Female,Female,No,06-10-2018,7.00 PM
6693,Bengaluru,Robbery,Knife,Male,Female,Yes,06-10-2018,8.00 PM
6694,Bengaluru,Robbery,Other,Male,Male,No,06-10-2018,9.00 PM
6695,Delhi,Murder,Gun,Female,Unknown,No,06-10-2018,10.00 PM
6696,Delhi,Murder,Knife,Male,Unknown,No,06-10-2018,11.00 PM
6697,Bengaluru,Assault,Gun,Female,Female,No,07-10-2018,12.00 AM
6698,Chennai,Murder,None,Female,Unknown,Yes,07-10-2018,1.00 AM
6699,Mumbai,Murder,Knife,Female,Female,Yes,07-10-2018,2.00 AM
6700,Mumbai,Assault,Knife,Male,Male,Yes,07-10-2018,3.00 AM
6701,Bengaluru,Robbery,None,Male,Female,No,07-10-2018,4.00 AM
6702,Delhi,Assault,None,Female,Male,No,07-10-2018,5.00 AM
6703,Chennai,Theft,Other,Male,Male,No,07-10-2018,6.00 AM
6704,Bengaluru,Assault,None,Female,Male,Yes,07-10-2018,7.00 AM
6705,Mumbai,Theft,None,Male,Female,Yes,07-10-2018,8.00 AM
6706,Kolkata,Assault,Gun,Male,Male,Yes,07-10-2018,9.00 AM
6707,Delhi,Theft,Knife,Female,Female,Yes,07-10-2018,10.00 AM
6708,Kolkata,Theft,Gun,Male,Male,Yes,07-10-2018,11.00 AM
6709,Bengaluru,Assault,None,Male,Male,Yes,07-10-2018,12.00 PM
6710,Mumbai,Murder,Other,Male,Unknown,No,07-10-2018,1.00 PM
6711,Chennai,Fraud,Gun,Female,Female,No,07-10-2018,2.00 PM
6712,Kolkata,Murder,Gun,Male,Unknown,Yes,07-10-2018,3.00 PM
6713,Chennai,Theft,Knife,Female,Male,No,07-10-2018,4.00 PM
6714,Mumbai,Assault,Knife,Male,Unknown,Yes,07-10-2018,5.00 PM
6715,Kolkata,Assault,Knife,Male,Male,No,07-10-2018,6.00 PM
6716,Chennai,Assault,Other,Male,Unknown,Yes,07-10-2018,7.00 PM
6717,Chennai,Assault,Other,Female,Unknown,Yes,07-10-2018,8.00 PM
6718,Kolkata,Fraud,None,Female,Female,Yes,07-10-2018,9.00 PM
6719,Mumbai,Robbery,None,Female,Female,No,07-10-2018,10.00 PM
6720,Chennai,Theft,Knife,Male,Unknown,Yes,07-10-2018,11.00 PM
6721,Bengaluru,Fraud,Gun,Male,Unknown,No,08-10-2018,12.00 AM
6722,Kolkata,Murder,Knife,Male,Female,Yes,08-10-2018,1.00 AM
6723,Delhi,Robbery,None,Female,Male,No,08-10-2018,2.00 AM
6724,Delhi,Robbery,Gun,Male,Male,No,08-10-2018,3.00 AM
6725,Mumbai,Assault,None,Male,Male,Yes,08-10-2018,4.00 AM
6726,Bengaluru,Fraud,Other,Female,Male,Yes,08-10-2018,5.00 AM
6727,Chennai,Murder,Knife,Male,Unknown,Yes,08-10-2018,6.00 AM
6728,Delhi,Assault,Knife,Female,Male,No,08-10-2018,7.00 AM
6729,Mumbai,Assault,Gun,Male,Unknown,Yes,08-10-2018,8.00 AM
6730,Bengaluru,Theft,Knife,Male,Unknown,Yes,08-10-2018,9.00 AM
6731,Bengaluru,Robbery,None,Male,Male,No,08-10-2018,10.00 AM
6732,Mumbai,Murder,None,Male,Male,No,08-10-2018,11.00 AM
6733,Mumbai,Robbery,Other,Male,Male,No,08-10-2018,12.00 PM
6734,Chennai,Fraud,None,Female,Female,Yes,08-10-2018,1.00 PM
6735,Mumbai,Theft,Gun,Male,Unknown,Yes,08-10-2018,2.00 PM
6736,Chennai,Assault,None,Male,Male,Yes,08-10-2018,3.00 PM
6737,Chennai,Theft,Other,Female,Female,Yes,08-10-2018,4.00 PM
6738,Kolkata,Assault,Other,Female,Unknown,No,08-10-2018,5.00 PM
6739,Bengaluru,Theft,Knife,Female,Unknown,No,08-10-2018,6.00 PM
6740,Bengaluru,Assault,Gun,Male,Unknown,No,08-10-2018,7.00 PM
6741,Bengaluru,Robbery,None,Female,Male,Yes,08-10-2018,8.00 PM
6742,Kolkata,Robbery,Other,Female,Male,No,08-10-2018,9.00 PM
6743,Chennai,Robbery,None,Female,Unknown,Yes,08-10-2018,10.00 PM
6744,Chennai,Robbery,Other,Female,Unknown,No,08-10-2018,11.00 PM
6745,Mumbai,Theft,Knife,Male,Female,No,09-10-2018,12.00 AM
6746,Kolkata,Assault,Other,Female,Female,Yes,09-10-2018,1.00 AM
6747,Mumbai,Robbery,Knife,Female,Unknown,No,09-10-2018,2.00 AM
6748,Kolkata,Theft,Gun,Male,Female,No,09-10-2018,3.00 AM
6749,Mumbai,Assault,None,Male,Unknown,Yes,09-10-2018,4.00 AM
6750,Delhi,Theft,None,Female,Female,No,09-10-2018,5.00 AM
6751,Bengaluru,Robbery,Knife,Male,Unknown,Yes,09-10-2018,6.00 AM
6752,Bengaluru,Fraud,Gun,Female,Male,No,09-10-2018,7.00 AM
6753,Chennai,Theft,Knife,Male,Unknown,No,09-10-2018,8.00 AM
6754,Delhi,Robbery,Other,Male,Male,Yes,09-10-2018,9.00 AM
6755,Bengaluru,Murder,Knife,Female,Unknown,Yes,09-10-2018,10.00 AM
6756,Chennai,Assault,Gun,Male,Male,Yes,09-10-2018,11.00 AM
6757,Delhi,Robbery,Other,Male,Female,No,09-10-2018,12.00 PM
6758,Bengaluru,Murder,None,Female,Male,No,09-10-2018,1.00 PM
6759,Mumbai,Theft,None,Female,Female,Yes,09-10-2018,2.00 PM
6760,Kolkata,Theft,None,Male,Unknown,Yes,09-10-2018,3.00 PM
6761,Delhi,Murder,Gun,Male,Female,Yes,09-10-2018,4.00 PM
6762,Chennai,Murder,Gun,Female,Female,Yes,09-10-2018,5.00 PM
6763,Delhi,Assault,Gun,Male,Female,No,09-10-2018,6.00 PM
6764,Chennai,Theft,Gun,Female,Unknown,No,09-10-2018,7.00 PM
6765,Delhi,Murder,Gun,Male,Male,Yes,09-10-2018,8.00 PM
6766,Chennai,Fraud,Other,Male,Female,Yes,09-10-2018,9.00 PM
6767,Bengaluru,Fraud,Knife,Female,Unknown,No,09-10-2018,10.00 PM
6768,Mumbai,Murder,None,Female,Female,No,09-10-2018,11.00 PM
6769,Bengaluru,Assault,Gun,Male,Male,No,10-10-2018,12.00 AM
6770,Mumbai,Theft,None,Male,Female,No,10-10-2018,1.00 AM
6771,Bengaluru,Fraud,Gun,Male,Female,No,10-10-2018,2.00 AM
6772,Bengaluru,Murder,None,Male,Female,No,10-10-2018,3.00 AM
6773,Delhi,Murder,Knife,Female,Male,Yes,10-10-2018,4.00 AM
6774,Kolkata,Robbery,None,Male,Male,Yes,10-10-2018,5.00 AM
6775,Chennai,Murder,None,Male,Unknown,No,10-10-2018,6.00 AM
6776,Chennai,Assault,Gun,Female,Female,Yes,10-10-2018,7.00 AM
6777,Chennai,Fraud,Other,Female,Female,Yes,10-10-2018,8.00 AM
6778,Mumbai,Robbery,Other,Female,Female,No,10-10-2018,9.00 AM
6779,Chennai,Fraud,None,Male,Female,No,10-10-2018,10.00 AM
6780,Chennai,Fraud,Other,Female,Male,Yes,10-10-2018,11.00 AM
6781,Delhi,Assault,Knife,Female,Male,No,10-10-2018,12.00 PM
6782,Bengaluru,Murder,Knife,Male,Female,No,10-10-2018,1.00 PM
6783,Chennai,Assault,Other,Female,Female,Yes,10-10-2018,2.00 PM
6784,Kolkata,Murder,Other,Female,Female,Yes,10-10-2018,3.00 PM
6785,Chennai,Robbery,Knife,Male,Female,Yes,10-10-2018,4.00 PM
6786,Mumbai,Assault,Other,Female,Unknown,No,10-10-2018,5.00 PM
